Order_ID,Order_Date,Customer_ID,Customer_Name,State,City,Category,Sub_Category,Product,Unit_Price,Quantity,Discount,Sales,Profit
ORD00370,2024-02-17,CUST0211,Customer 139,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Model 2,150,3,0.1,405.0,51.36
ORD00371,2024-06-18,CUST0166,Customer 14,Tamil Nadu,Chennai,Furniture,Bookcases,Bookcases Model 3,4000,3,0.1,10800.0,1334.03
ORD00372,2024-03-15,CUST0277,Customer 133,Uttar Pradesh,Kanpur,Office Supplies,Pens,Pens Model 3,100,2,0.0,200.0,43.91
ORD00373,2025-10-16,CUST0104,Customer 214,Uttar Pradesh,Kanpur,Office Supplies,Paper,Paper Model 2,350,6,0.05,1995.0,445.43
ORD00374,2025-01-09,CUST0059,Customer 43,Gujarat,Ahmedabad,Office Supplies,Binders,Binders Model 2,900,2,0.15,1530.0,274.83
ORD00375,2025-03-13,CUST0026,Customer 75,Delhi,New Delhi,Furniture,Office Furniture,Office Furniture Model 2,13000,3,0.15,33150.0,3219.01
ORD00376,2025-10-01,CUST0116,Customer 144,Gujarat,Vadodara,Technology,Printers,Printers Model 1,22000,2,0.0,44000.0,8249.75
ORD00377,2024-06-27,CUST0212,Customer 293,Rajasthan,Udaipur,Technology,Laptops,Laptops Model 3,70000,3,0.15,178500.0,21399.27
ORD00378,2024-12-31,CUST0276,Customer 231,Karnataka,Bengaluru,Furniture,Chairs,Chairs Model 4,7000,7,0.15,41650.0,2153.74
ORD00379,2024-03-11,CUST0058,Customer 290,Delhi,New Delhi,Furniture,Chairs,Chairs Model 4,4500,6,0.05,25650.0,4061.98
ORD00380,2024-03-24,CUST0293,Customer 126,Delhi,New Delhi,Technology,Printers,Printers Model 2,22000,4,0.1,79200.0,10409.12
ORD00381,2024-02-18,CUST0125,Customer 13,Uttar Pradesh,Prayagraj,Technology,Printers,Printers Model 3,11000,5,0.05,52250.0,7469.76
ORD00382,2025-01-10,CUST0278,Customer 130,Uttar Pradesh,Agra,Technology,Printers,Printers Model 3,11000,6,0.2,52800.0,2930.21
ORD00383,2024-04-21,CUST0145,Customer 65,Karnataka,Bengaluru,Furniture,Office Furniture,Office Furniture Model 2,8000,6,0.15,40800.0,1652.56
ORD00384,2024-03-29,CUST0176,Customer 18,Delhi,New Delhi,Technology,Laptops,Laptops Model 3,55000,5,0.1,247500.0,23969.81
ORD00385,2024-03-22,CUST0208,Customer 201,Rajasthan,Jaipur,Office Supplies,Pens,Pens Model 3,200,7,0.2,1120.0,90.04
ORD00386,2024-01-18,CUST0295,Customer 196,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 4,9500,1,0.2,7600.0,209.12
ORD00387,2024-07-06,CUST0270,Customer 95,Delhi,New Delhi,Furniture,Office Furniture,Office Furniture Model 1,8000,1,0.2,6400.0,532.66
ORD00388,2025-02-25,CUST0120,Customer 220,Delhi,New Delhi,Office Supplies,Storage,Storage Model 1,800,3,0.0,2400.0,532.46
ORD00389,2024-07-03,CUST0006,Customer 206,Uttar Pradesh,Kanpur,Technology,Laptops,Laptops Model 2,55000,6,0.15,280500.0,38294.91
ORD00390,2024-09-11,CUST0190,Customer 127,Maharashtra,Pune,Furniture,Bookcases,Bookcases Model 4,4000,3,0.2,9600.0,872.41
ORD00391,2024-10-02,CUST0205,Customer 273,Maharashtra,Pune,Furniture,Office Furniture,Office Furniture Model 3,20000,6,0.15,102000.0,10325.78
ORD00392,2025-11-29,CUST0269,Customer 229,Maharashtra,Nashik,Office Supplies,Paper,Paper Model 3,350,3,0.05,997.5,233.45
ORD00393,2024-04-03,CUST0269,Customer 171,Delhi,New Delhi,Office Supplies,Storage,Storage Model 3,1500,6,0.1,8100.0,1229.93
ORD00394,2024-06-28,CUST0202,Customer 53,Uttar Pradesh,Agra,Technology,Laptops,Laptops Model 4,70000,4,0.15,238000.0,31465.61
ORD00395,2025-12-20,CUST0265,Customer 288,Uttar Pradesh,Prayagraj,Technology,Laptops,Laptops Model 4,45000,6,0.25,202500.0,11892.97
ORD00396,2024-11-16,CUST0107,Customer 232,Uttar Pradesh,Lucknow,Office Supplies,Paper,Paper Model 1,800,3,0.05,2280.0,482.07
ORD00397,2025-02-10,CUST0056,Customer 102,Uttar Pradesh,Kanpur,Office Supplies,Pens,Pens Model 3,50,1,0.05,47.5,9.96
ORD00398,2024-05-28,CUST0115,Customer 63,Uttar Pradesh,Kanpur,Furniture,Chairs,Chairs Model 1,7000,3,0.05,19950.0,3365.87
ORD00399,2024-08-31,CUST0068,Customer 214,Uttar Pradesh,Prayagraj,Furniture,Tables,Tables Model 3,18000,6,0.05,102600.0,16114.98
ORD00400,2024-09-03,CUST0188,Customer 83,Maharashtra,Nagpur,Technology,Laptops,Laptops Model 4,55000,1,0.15,46750.0,6498.3
ORD00401,2025-04-04,CUST0208,Customer 137,Maharashtra,Nagpur,Technology,Printers,Printers Model 3,22000,1,0.0,22000.0,3970.54
ORD00402,2025-08-01,CUST0250,Customer 118,Maharashtra,Nashik,Furniture,Office Furniture,Office Furniture Model 3,13000,5,0.1,58500.0,5893.44
ORD00403,2024-04-14,CUST0181,Customer 44,Rajasthan,Jodhpur,Furniture,Office Furniture,Office Furniture Model 2,20000,3,0.05,57000.0,6703.66
ORD00404,2024-03-27,CUST0176,Customer 183,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 2,14000,4,0.2,44800.0,3448.17
ORD00405,2025-04-25,CUST0294,Customer 253,Uttar Pradesh,Lucknow,Office Supplies,Pens,Pens Model 2,50,1,0.2,40.0,3.98
ORD00406,2024-03-10,CUST0113,Customer 112,Delhi,New Delhi,Technology,Printers,Printers Model 3,11000,1,0.05,10450.0,1700.96
ORD00407,2024-08-29,CUST0138,Customer 180,Maharashtra,Nagpur,Office Supplies,Binders,Binders Model 1,900,3,0.1,2430.0,445.45
ORD00408,2024-02-25,CUST0237,Customer 197,Uttar Pradesh,Kanpur,Office Supplies,Paper,Paper Model 2,200,5,0.1,900.0,155.0
ORD00409,2025-03-20,CUST0220,Customer 94,Uttar Pradesh,Varanasi,Office Supplies,Storage,Storage Model 3,1500,3,0.1,4050.0,491.64
ORD00410,2025-08-10,CUST0278,Customer 40,Maharashtra,Nagpur,Office Supplies,Storage,Storage Model 3,1500,7,0.0,10500.0,2462.84
ORD00411,2024-07-26,CUST0008,Customer 190,Tamil Nadu,Chennai,Technology,Accessories,Accessories Model 2,1000,2,0.2,1600.0,108.25
ORD00412,2025-03-04,CUST0262,Customer 163,West Bengal,Kolkata,Furniture,Chairs,Chairs Model 1,4500,1,0.1,4050.0,518.99
ORD00413,2024-02-29,CUST0006,Customer 197,Maharashtra,Nagpur,Technology,Accessories,Accessories Model 2,500,3,0.15,1275.0,96.58
ORD00414,2025-01-24,CUST0198,Customer 59,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 2,12000,5,0.05,57000.0,6042.53
ORD00415,2025-07-28,CUST0239,Customer 100,Rajasthan,Jodhpur,Technology,Laptops,Laptops Model 2,55000,5,0.05,261250.0,40336.48
ORD00416,2024-12-28,CUST0050,Customer 65,Rajasthan,Jodhpur,Office Supplies,Storage,Storage Model 4,800,5,0.1,3600.0,449.09
ORD00417,2024-07-05,CUST0208,Customer 220,Delhi,New Delhi,Office Supplies,Binders,Binders Model 2,900,6,0.05,5130.0,897.03
ORD00418,2024-05-15,CUST0280,Customer 271,Karnataka,Mysuru,Furniture,Office Furniture,Office Furniture Model 4,8000,2,0.1,14400.0,1028.85
ORD00419,2025-04-02,CUST0230,Customer 146,West Bengal,Kolkata,Technology,Mobiles,Mobiles Model 4,25000,4,0.2,80000.0,8340.82
ORD00420,2025-03-28,CUST0122,Customer 108,Uttar Pradesh,Agra,Furniture,Office Furniture,Office Furniture Model 2,20000,6,0.0,120000.0,22288.37
ORD00421,2025-09-15,CUST0106,Customer 139,Maharashtra,Nagpur,Furniture,Tables,Tables Model 2,12000,2,0.1,21600.0,2415.39
ORD00422,2024-10-17,CUST0022,Customer 193,Rajasthan,Udaipur,Furniture,Chairs,Chairs Model 3,2500,6,0.2,12000.0,-49.38
ORD00423,2024-08-12,CUST0018,Customer 113,Delhi,New Delhi,Office Supplies,Pens,Pens Model 1,200,2,0.0,400.0,104.49
ORD00424,2024-09-12,CUST0215,Customer 30,Maharashtra,Mumbai,Technology,Accessories,Accessories Model 1,1800,5,0.05,8550.0,1532.72
ORD00425,2025-01-09,CUST0127,Customer 25,West Bengal,Durgapur,Technology,Printers,Printers Model 3,7000,2,0.2,11200.0,729.6
ORD00426,2025-05-17,CUST0209,Customer 64,Rajasthan,Jodhpur,Technology,Accessories,Accessories Model 3,500,5,0.25,1875.0,44.26
ORD00427,2025-10-17,CUST0262,Customer 239,Maharashtra,Mumbai,Furniture,Tables,Tables Model 3,12000,1,0.0,12000.0,1930.17
ORD00428,2024-10-09,CUST0079,Customer 72,Uttar Pradesh,Prayagraj,Furniture,Office Furniture,Office Furniture Model 3,13000,2,0.0,26000.0,4336.73
ORD00429,2025-04-09,CUST0292,Customer 8,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Model 4,14000,4,0.1,50400.0,4197.62
ORD00430,2025-10-24,CUST0270,Customer 71,Tamil Nadu,Coimbatore,Technology,Mobiles,Mobiles Model 1,25000,4,0.05,95000.0,13140.9
ORD00431,2024-01-21,CUST0064,Customer 165,Uttar Pradesh,Prayagraj,Office Supplies,Paper,Paper Model 3,500,4,0.15,1700.0,171.8
ORD00432,2024-08-11,CUST0272,Customer 146,West Bengal,Durgapur,Furniture,Chairs,Chairs Model 2,7000,4,0.1,25200.0,2564.75
ORD00433,2025-07-03,CUST0070,Customer 116,Uttar Pradesh,Prayagraj,Furniture,Bookcases,Bookcases Model 3,6500,5,0.05,30875.0,2806.43
ORD00434,2025-09-29,CUST0075,Customer 165,Rajasthan,Jaipur,Technology,Printers,Printers Model 4,11000,2,0.0,22000.0,3358.61
ORD00435,2025-03-16,CUST0189,Customer 95,Uttar Pradesh,Prayagraj,Technology,Mobiles,Mobiles Model 1,18000,1,0.05,17100.0,2866.48
ORD00436,2024-05-23,CUST0016,Customer 245,Delhi,New Delhi,Furniture,Office Furniture,Office Furniture Model 2,13000,2,0.05,24700.0,3714.53
ORD00437,2025-12-21,CUST0225,Customer 47,Delhi,New Delhi,Technology,Accessories,Accessories Model 3,500,4,0.15,1700.0,94.81
ORD00438,2024-10-22,CUST0171,Customer 195,Maharashtra,Pune,Office Supplies,Binders,Binders Model 4,900,4,0.0,3600.0,806.39
ORD00439,2024-04-05,CUST0266,Customer 298,Maharashtra,Pune,Office Supplies,Binders,Binders Model 2,150,2,0.1,270.0,33.37
ORD00440,2024-08-24,CUST0022,Customer 185,Maharashtra,Mumbai,Office Supplies,Binders,Binders Model 2,550,5,0.15,2337.5,290.76
ORD00441,2024-07-19,CUST0010,Customer 226,Karnataka,Bengaluru,Technology,Printers,Printers Model 2,22000,2,0.1,39600.0,3960.1
ORD00442,2025-01-20,CUST0159,Customer 57,Karnataka,Bengaluru,Furniture,Chairs,Chairs Model 3,10000,4,0.05,38000.0,4429.67
ORD00443,2025-10-19,CUST0216,Customer 162,Tamil Nadu,Chennai,Office Supplies,Paper,Paper Model 4,800,5,0.0,4000.0,951.68
ORD00444,2025-09-30,CUST0217,Customer 96,Karnataka,Mysuru,Technology,Mobiles,Mobiles Model 4,12000,4,0.15,40800.0,1829.1
ORD00445,2025-04-06,CUST0231,Customer 206,Rajasthan,Jodhpur,Furniture,Bookcases,Bookcases Model 4,4000,3,0.0,12000.0,1733.05
ORD00446,2025-06-10,CUST0044,Customer 169,West Bengal,Durgapur,Office Supplies,Pens,Pens Model 2,50,7,0.0,350.0,81.76
ORD00447,2024-02-12,CUST0245,Customer 287,Delhi,New Delhi,Furniture,Chairs,Chairs Model 1,7000,4,0.15,23800.0,1005.52
ORD00448,2024-10-17,CUST0133,Customer 201,Maharashtra,Nashik,Technology,Mobiles,Mobiles Model 2,25000,5,0.25,93750.0,1493.18
ORD00449,2025-12-24,CUST0096,Customer 75,Gujarat,Vadodara,Furniture,Tables,Tables Model 2,5000,5,0.1,22500.0,1951.81
ORD00450,2024-07-11,CUST0058,Customer 111,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 2,4500,3,0.2,10800.0,374.85
ORD00451,2024-12-29,CUST0204,Customer 212,Maharashtra,Pune,Office Supplies,Binders,Binders Model 4,150,3,0.1,405.0,75.36
ORD00452,2024-06-19,CUST0141,Customer 188,Rajasthan,Jaipur,Office Supplies,Pens,Pens Model 2,200,6,0.0,1200.0,300.19
ORD00453,2024-10-25,CUST0077,Customer 137,West Bengal,Durgapur,Furniture,Chairs,Chairs Model 1,4500,3,0.05,12825.0,1553.78
ORD00454,2025-10-27,CUST0042,Customer 11,Uttar Pradesh,Kanpur,Office Supplies,Pens,Pens Model 4,200,7,0.0,1400.0,273.62
ORD00455,2025-01-10,CUST0263,Customer 267,Uttar Pradesh,Kanpur,Technology,Mobiles,Mobiles Model 2,35000,6,0.15,178500.0,12478.77
ORD00456,2025-09-20,CUST0046,Customer 88,Karnataka,Mysuru,Technology,Mobiles,Mobiles Model 2,18000,4,0.1,64800.0,8319.72
ORD00457,2024-12-31,CUST0122,Customer 11,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Model 2,150,4,0.15,510.0,88.31
ORD00458,2025-06-21,CUST0054,Customer 29,Maharashtra,Mumbai,Technology,Accessories,Accessories Model 2,3000,3,0.25,6750.0,189.16
ORD00459,2024-08-04,CUST0106,Customer 47,Maharashtra,Nashik,Technology,Accessories,Accessories Model 2,3000,1,0.0,3000.0,529.77
ORD00460,2024-10-04,CUST0210,Customer 169,Gujarat,Surat,Furniture,Tables,Tables Model 4,12000,1,0.25,9000.0,351.09
ORD00461,2025-05-30,CUST0132,Customer 218,Uttar Pradesh,Lucknow,Furniture,Chairs,Chairs Model 2,4500,3,0.05,12825.0,1481.35
ORD00462,2024-10-18,CUST0244,Customer 123,Maharashtra,Nagpur,Furniture,Chairs,Chairs Model 1,7000,5,0.05,33250.0,3271.35
ORD00463,2025-06-12,CUST0039,Customer 39,Rajasthan,Jodhpur,Technology,Printers,Printers Model 4,7000,3,0.05,19950.0,4026.18
ORD00464,2025-06-13,CUST0090,Customer 181,Gujarat,Surat,Technology,Accessories,Accessories Model 2,3000,4,0.2,9600.0,339.36
ORD00465,2025-08-29,CUST0254,Customer 30,Uttar Pradesh,Agra,Technology,Mobiles,Mobiles Model 2,25000,2,0.05,47500.0,7761.47
ORD00466,2024-09-02,CUST0247,Customer 29,Rajasthan,Jaipur,Technology,Printers,Printers Model 2,11000,3,0.05,31350.0,2796.23
ORD00467,2025-12-22,CUST0236,Customer 186,Maharashtra,Pune,Furniture,Tables,Tables Model 4,12000,5,0.0,60000.0,8669.27
ORD00468,2024-04-07,CUST0093,Customer 22,Delhi,New Delhi,Technology,Mobiles,Mobiles Model 3,35000,3,0.1,94500.0,11187.35
ORD00469,2025-02-15,CUST0224,Customer 220,Maharashtra,Nagpur,Furniture,Chairs,Chairs Model 3,2500,5,0.1,11250.0,1083.31
ORD00470,2025-07-07,CUST0053,Customer 251,Uttar Pradesh,Lucknow,Furniture,Chairs,Chairs Model 2,10000,5,0.15,42500.0,3481.59
ORD00471,2025-01-30,CUST0111,Customer 294,Rajasthan,Udaipur,Furniture,Bookcases,Bookcases Model 3,9500,3,0.15,24225.0,1971.27
ORD00472,2025-11-21,CUST0085,Customer 45,Gujarat,Vadodara,Office Supplies,Storage,Storage Model 3,1500,4,0.1,5400.0,695.44
ORD00473,2024-09-22,CUST0208,Customer 110,Gujarat,Ahmedabad,Office Supplies,Paper,Paper Model 4,350,5,0.0,1750.0,269.1
ORD00474,2025-05-08,CUST0279,Customer 171,Delhi,New Delhi,Furniture,Tables,Tables Model 4,5000,1,0.15,4250.0,430.47
ORD00475,2024-06-03,CUST0160,Customer 111,Rajasthan,Jaipur,Office Supplies,Binders,Binders Model 2,150,3,0.1,405.0,78.51
ORD00476,2024-11-18,CUST0006,Customer 280,Delhi,New Delhi,Office Supplies,Storage,Storage Model 1,5000,6,0.25,22500.0,2636.07
ORD00477,2025-01-04,CUST0175,Customer 76,Maharashtra,Pune,Furniture,Chairs,Chairs Model 1,10000,6,0.15,51000.0,3957.67
ORD00478,2025-06-21,CUST0238,Customer 14,Uttar Pradesh,Varanasi,Furniture,Bookcases,Bookcases Model 3,9500,3,0.05,27075.0,2405.36
ORD00479,2025-11-29,CUST0289,Customer 28,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 3,7000,7,0.15,41650.0,2181.77
ORD00480,2024-06-16,CUST0080,Customer 294,West Bengal,Kolkata,Technology,Laptops,Laptops Model 2,70000,2,0.15,119000.0,14059.04
ORD00481,2024-08-23,CUST0214,Customer 85,Delhi,New Delhi,Furniture,Tables,Tables Model 2,18000,4,0.15,61200.0,2599.37
ORD00482,2024-12-08,CUST0158,Customer 77,Delhi,New Delhi,Technology,Laptops,Laptops Model 1,55000,7,0.05,365750.0,53182.93
ORD00483,2024-05-14,CUST0050,Customer 134,Gujarat,Vadodara,Technology,Laptops,Laptops Model 1,70000,7,0.05,465500.0,64742.63
ORD00484,2024-12-08,CUST0148,Customer 101,Maharashtra,Mumbai,Furniture,Bookcases,Bookcases Model 1,6500,5,0.1,29250.0,3302.41
ORD00485,2025-07-03,CUST0075,Customer 142,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 2,2500,2,0.0,5000.0,519.99
ORD00486,2024-08-28,CUST0237,Customer 35,Uttar Pradesh,Kanpur,Technology,Accessories,Accessories Model 1,3000,3,0.15,7650.0,739.7
ORD00487,2025-12-23,CUST0025,Customer 16,Karnataka,Mysuru,Technology,Laptops,Laptops Model 4,55000,3,0.1,148500.0,22347.73
ORD00488,2025-02-05,CUST0034,Customer 45,Maharashtra,Mumbai,Furniture,Bookcases,Bookcases Model 1,6500,4,0.15,22100.0,675.74
ORD00489,2024-09-30,CUST0088,Customer 244,Gujarat,Surat,Technology,Laptops,Laptops Model 4,70000,7,0.15,416500.0,48394.2
ORD00490,2025-01-22,CUST0209,Customer 272,Maharashtra,Nagpur,Technology,Accessories,Accessories Model 4,500,5,0.15,2125.0,257.59
ORD00491,2025-09-12,CUST0189,Customer 95,Maharashtra,Mumbai,Office Supplies,Pens,Pens Model 1,350,7,0.15,2082.5,311.32
ORD00492,2025-09-02,CUST0298,Customer 164,Uttar Pradesh,Kanpur,Technology,Mobiles,Mobiles Model 4,12000,6,0.05,68400.0,10771.2
ORD00493,2025-05-01,CUST0151,Customer 157,Gujarat,Ahmedabad,Technology,Printers,Printers Model 1,22000,7,0.05,146300.0,17374.68
ORD00494,2024-07-01,CUST0209,Customer 130,Maharashtra,Nagpur,Office Supplies,Pens,Pens Model 1,200,2,0.05,380.0,69.21
ORD00495,2024-07-10,CUST0214,Customer 144,Tamil Nadu,Coimbatore,Furniture,Tables,Tables Model 3,8000,3,0.05,22800.0,3874.73
ORD00496,2025-04-11,CUST0100,Customer 7,West Bengal,Kolkata,Furniture,Chairs,Chairs Model 4,7000,3,0.2,16800.0,273.89
ORD00497,2025-07-07,CUST0273,Customer 191,Uttar Pradesh,Lucknow,Technology,Accessories,Accessories Model 2,3000,3,0.05,8550.0,1515.54
ORD00498,2024-08-02,CUST0134,Customer 285,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Model 4,150,6,0.15,765.0,93.96
ORD00499,2024-06-14,CUST0189,Customer 78,Maharashtra,Nagpur,Furniture,Office Furniture,Office Furniture Model 3,13000,7,0.0,91000.0,15901.93
ORD00500,2024-06-27,CUST0276,Customer 112,Delhi,New Delhi,Technology,Mobiles,Mobiles Model 4,25000,6,0.25,112500.0,3051.03
ORD00501,2025-01-21,CUST0246,Customer 237,Maharashtra,Nagpur,Office Supplies,Paper,Paper Model 1,200,7,0.0,1400.0,352.29
ORD00502,2024-05-02,CUST0298,Customer 178,Uttar Pradesh,Kanpur,Office Supplies,Storage,Storage Model 2,3000,4,0.05,11400.0,2618.2
ORD00503,2024-09-26,CUST0253,Customer 95,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 3,4000,3,0.15,10200.0,650.13
ORD00504,2024-03-19,CUST0070,Customer 27,Karnataka,Mysuru,Technology,Mobiles,Mobiles Model 2,18000,6,0.05,102600.0,17359.05
ORD00505,2024-09-12,CUST0222,Customer 241,Rajasthan,Udaipur,Technology,Accessories,Accessories Model 2,1800,5,0.05,8550.0,1191.75
ORD00506,2025-05-16,CUST0192,Customer 253,Maharashtra,Pune,Furniture,Office Furniture,Office Furniture Model 2,8000,5,0.1,36000.0,4636.98
ORD00507,2024-12-05,CUST0085,Customer 245,Delhi,New Delhi,Technology,Accessories,Accessories Model 2,1000,1,0.1,900.0,114.5
ORD00508,2025-03-17,CUST0130,Customer 132,West Bengal,Kolkata,Office Supplies,Binders,Binders Model 4,150,3,0.1,405.0,77.88
ORD00509,2025-03-01,CUST0185,Customer 265,Gujarat,Surat,Office Supplies,Paper,Paper Model 3,200,5,0.05,950.0,163.95
ORD00510,2025-08-31,CUST0018,Customer 97,Gujarat,Surat,Office Supplies,Binders,Binders Model 2,550,5,0.0,2750.0,787.06
ORD00511,2024-01-18,CUST0182,Customer 113,Rajasthan,Jaipur,Technology,Accessories,Accessories Model 3,3000,1,0.15,2550.0,241.84
ORD00512,2025-05-13,CUST0286,Customer 250,Delhi,New Delhi,Office Supplies,Binders,Binders Model 1,550,2,0.2,880.0,86.82
ORD00513,2024-02-21,CUST0285,Customer 9,Gujarat,Vadodara,Office Supplies,Binders,Binders Model 2,550,6,0.05,3135.0,621.18
ORD00514,2024-03-05,CUST0182,Customer 241,Uttar Pradesh,Prayagraj,Office Supplies,Storage,Storage Model 3,1500,4,0.2,4800.0,530.11
ORD00515,2024-05-05,CUST0042,Customer 98,Uttar Pradesh,Kanpur,Furniture,Chairs,Chairs Model 3,10000,3,0.1,27000.0,2825.55
ORD00516,2024-07-25,CUST0110,Customer 278,Karnataka,Mysuru,Technology,Accessories,Accessories Model 2,500,6,0.05,2850.0,431.09
ORD00517,2024-11-16,CUST0179,Customer 219,Rajasthan,Udaipur,Technology,Printers,Printers Model 2,16000,2,0.05,30400.0,4773.61
ORD00518,2024-03-05,CUST0100,Customer 74,West Bengal,Durgapur,Technology,Laptops,Laptops Model 2,85000,2,0.1,153000.0,24110.04
ORD00519,2025-03-27,CUST0206,Customer 78,Gujarat,Ahmedabad,Office Supplies,Pens,Pens Model 3,350,5,0.05,1662.5,284.61
ORD00520,2025-10-13,CUST0150,Customer 288,Delhi,New Delhi,Furniture,Tables,Tables Model 2,8000,5,0.1,36000.0,2103.51
ORD00521,2025-06-18,CUST0044,Customer 27,Delhi,New Delhi,Office Supplies,Pens,Pens Model 1,100,6,0.15,510.0,62.19
ORD00522,2024-05-09,CUST0055,Customer 97,Maharashtra,Nagpur,Office Supplies,Pens,Pens Model 4,200,1,0.15,170.0,21.02
ORD00523,2024-06-17,CUST0169,Customer 151,Gujarat,Surat,Furniture,Tables,Tables Model 1,8000,3,0.15,20400.0,1182.99
ORD00524,2024-09-26,CUST0180,Customer 224,West Bengal,Durgapur,Furniture,Tables,Tables Model 3,12000,1,0.05,11400.0,1302.17
ORD00525,2024-07-09,CUST0170,Customer 204,Tamil Nadu,Coimbatore,Technology,Mobiles,Mobiles Model 2,35000,5,0.1,157500.0,18592.41
ORD00526,2024-07-05,CUST0130,Customer 127,Gujarat,Ahmedabad,Furniture,Tables,Tables Model 3,18000,1,0.05,17100.0,1950.6
ORD00527,2024-06-24,CUST0117,Customer 166,Uttar Pradesh,Agra,Technology,Accessories,Accessories Model 4,1000,7,0.1,6300.0,858.5
ORD00528,2024-12-17,CUST0137,Customer 273,Maharashtra,Nashik,Technology,Printers,Printers Model 1,7000,5,0.2,28000.0,2455.34
ORD00529,2025-05-10,CUST0212,Customer 101,Uttar Pradesh,Varanasi,Office Supplies,Paper,Paper Model 2,500,5,0.1,2250.0,293.05
ORD00530,2025-02-07,CUST0047,Customer 107,Gujarat,Ahmedabad,Furniture,Chairs,Chairs Model 1,7000,4,0.25,21000.0,345.32
ORD00531,2024-06-02,CUST0174,Customer 92,Uttar Pradesh,Agra,Technology,Accessories,Accessories Model 4,500,7,0.15,2975.0,279.42
ORD00532,2025-08-10,CUST0177,Customer 184,Rajasthan,Jaipur,Technology,Laptops,Laptops Model 2,70000,1,0.05,66500.0,11449.69
ORD00533,2025-02-11,CUST0189,Customer 129,Maharashtra,Nagpur,Office Supplies,Binders,Binders Model 3,900,4,0.15,3060.0,293.47
ORD00534,2024-05-13,CUST0148,Customer 71,Uttar Pradesh,Varanasi,Technology,Printers,Printers Model 2,22000,5,0.1,99000.0,14971.59
ORD00535,2024-03-08,CUST0253,Customer 2,West Bengal,Kolkata,Technology,Mobiles,Mobiles Model 3,12000,2,0.0,24000.0,3813.53
ORD00536,2025-12-28,CUST0098,Customer 236,Delhi,New Delhi,Furniture,Office Furniture,Office Furniture Model 2,30000,1,0.15,25500.0,1557.96
ORD00537,2024-10-30,CUST0130,Customer 84,Uttar Pradesh,Prayagraj,Furniture,Office Furniture,Office Furniture Model 2,13000,1,0.1,11700.0,798.76
ORD00538,2024-12-04,CUST0162,Customer 44,Karnataka,Mysuru,Furniture,Office Furniture,Office Furniture Model 4,13000,4,0.1,46800.0,2593.13
ORD00539,2024-03-11,CUST0048,Customer 19,Rajasthan,Jodhpur,Furniture,Office Furniture,Office Furniture Model 2,13000,4,0.2,41600.0,35.75
ORD00540,2024-05-22,CUST0192,Customer 69,Maharashtra,Nagpur,Office Supplies,Paper,Paper Model 4,500,3,0.15,1275.0,208.01
ORD00541,2025-02-25,CUST0106,Customer 35,Rajasthan,Jaipur,Technology,Accessories,Accessories Model 1,1000,1,0.1,900.0,127.83
ORD00542,2024-06-17,CUST0010,Customer 122,Maharashtra,Nagpur,Office Supplies,Storage,Storage Model 2,5000,7,0.05,33250.0,6817.93
ORD00543,2024-08-01,CUST0121,Customer 132,Uttar Pradesh,Kanpur,Technology,Accessories,Accessories Model 1,3000,7,0.15,17850.0,1563.13
ORD00544,2024-11-02,CUST0267,Customer 140,Gujarat,Vadodara,Office Supplies,Paper,Paper Model 2,350,6,0.05,1995.0,329.06
ORD00545,2025-04-21,CUST0253,Customer 14,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 4,4000,4,0.05,15200.0,1663.68
ORD00546,2024-08-03,CUST0135,Customer 129,Karnataka,Mysuru,Technology,Laptops,Laptops Model 4,55000,6,0.25,247500.0,13655.05
ORD00547,2024-08-29,CUST0294,Customer 51,West Bengal,Durgapur,Technology,Printers,Printers Model 2,22000,2,0.25,33000.0,1426.63
ORD00548,2025-03-18,CUST0018,Customer 220,Uttar Pradesh,Agra,Furniture,Chairs,Chairs Model 1,4500,7,0.1,28350.0,2501.69
ORD00549,2024-02-26,CUST0180,Customer 232,Uttar Pradesh,Prayagraj,Technology,Accessories,Accessories Model 2,1000,1,0.15,850.0,85.39
ORD00550,2025-11-17,CUST0229,Customer 226,Karnataka,Bengaluru,Office Supplies,Pens,Pens Model 4,50,5,0.05,237.5,41.72
ORD00551,2024-12-08,CUST0177,Customer 139,Gujarat,Vadodara,Furniture,Tables,Tables Model 2,8000,6,0.05,45600.0,5271.0
ORD00552,2024-07-28,CUST0229,Customer 275,Karnataka,Mysuru,Office Supplies,Pens,Pens Model 1,350,1,0.05,332.5,57.22
ORD00553,2024-01-05,CUST0182,Customer 13,Maharashtra,Nagpur,Technology,Laptops,Laptops Model 4,85000,2,0.0,170000.0,34312.92
ORD00554,2024-04-17,CUST0156,Customer 82,Maharashtra,Nagpur,Office Supplies,Pens,Pens Model 2,100,7,0.0,700.0,153.47
